,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
metastasis,-0.0017475749,0.006408485,-0.009318589,-0.0091388,-0.0051700533,0.0008989959,-0.0071570943,-0.009392078,-0.008909344,-0.00045110786,0.0073699346,-0.008396644,-0.005339625,0.0015293037,0.0033711933,-0.008473518,0.007865634,-0.008216317,0.004765293,0.0094407145,0.005690012,0.0062522213,0.008230167,0.003444573,-0.0071079778,0.0057650325,-0.008356966,-0.005752941,0.005850031,-0.007919054,-0.005830561,-0.0035652022,0.0034145596,0.0051804176,0.0020385091,0.0052014505,-0.0026565446,0.0043320153,-0.0070656547,-0.0017232549,-0.007808088,0.000194776,0.0046907063,0.0048156413,-0.004647487,0.0017835278,0.007821113,-0.0055995076,-0.00379132,-0.00061840116,-0.0046609244,0.008634394,0.0075731687,0.009168992,0.009358784,-0.008447496,-0.00047348623,-0.007588137,-0.004804523,-0.008836035,0.0034284657,0.00011631583,-0.0069285785,0.00794549,0.000937328,0.0003841664,-0.003610496,-0.003289836,-0.0026886268,0.0076680635,0.0023552526,-0.0052017765,0.0047469595,0.0009937233,-0.0027071212,0.0076817693,-0.0039913664,0.0074488455,-0.0042281453,-0.0073765167,-0.004548893,-0.0038563383,-0.0007503413,-0.0018067459,0.0051031555,0.005446861,-0.0016807601,0.003715511,-0.0020065983,0.0007187375,-0.0012948941,-0.0024644898,-0.0047475137,-0.0042559267,0.00015539481,0.0016772539,-0.00939569,0.0060376576,-0.0017080045,-0.0030394031
asthmachronic,-0.0048088706,-0.004367696,-0.0048398054,-0.009802303,-0.0007675793,-0.007878754,-0.0047070794,-0.0073201736,0.0099390615,-0.0013338684,-0.007819249,0.0054928684,-0.008126895,-0.0019658674,0.0028032886,-0.0070872284,-0.008769806,-0.0066758012,0.0074607637,0.009102167,0.0039891093,0.00252493,0.0040828628,-0.0041586305,0.009825223,0.0069215335,0.004071616,0.008874182,-0.00851744,0.0009727305,0.008919495,-0.0009420173,-0.006708639,-0.0023400604,-0.0028439902,-0.0024132906,-0.0018755611,0.007254052,-0.00029749385,0.0041540074,-0.0037956485,0.008195919,-0.0065133255,-0.00928396,-0.004062322,-0.0073511987,-0.004914458,0.00050683384,0.002386646,0.0017592292,0.0051010125,-0.0015045772,0.002408154,0.00030438788,0.0077896025,0.008100428,-0.0019699403,0.0012696399,-0.006059449,-0.004748063,-0.006941777,7.613348e-05,-0.0049671703,-0.0041284384,0.0015244038,0.0027399433,-0.009210934,0.0018775405,0.0050637177,0.004152496,-0.0029504988,0.00951685,0.009527074,-6.489395e-05,0.00096025853,-0.009264102,-0.0048539704,-6.672234e-05,0.0040448983,9.0212685e-05,-0.008806321,0.005901544,-0.007482644,0.008649096,0.005493402,-0.006778266,0.002913273,0.0077105113,-0.0061008134,-0.0066140415,0.009315382,0.0018517738,0.009715817,-0.009891963,-0.0014297391,0.0069746114,-0.0013874321,-0.0018337981,-0.0071220445,-0.0057583204
tracheal,-0.006543584,0.008941594,-0.001617138,-0.0083047,0.008021574,-0.002944073,-0.0012579069,-0.00061341055,0.0027723613,-0.0046993657,-0.0002910064,-0.0028937045,0.008847425,0.0068823993,0.0011086182,-0.00608727,0.003131919,0.0010891128,-0.006144815,-0.0058208504,-0.003058312,0.0024568443,-0.008122294,-0.0049778586,0.008096049,-0.0037183117,0.007958812,0.00048275545,-0.005604229,-0.004994922,-0.00019041581,0.004611355,-0.006071424,-0.0055817957,-0.0068569058,0.0068301978,-0.0024283384,0.0039762966,-0.0016623598,-0.0075025833,-0.0013036641,0.00037103274,0.0035933314,-0.00862049,-0.0067180153,-0.006564617,0.0029691816,-0.0037537608,0.00101642,0.004179761,0.004610803,0.0023332813,-0.0028348346,0.00054737256,-0.005457469,-0.0063725584,0.008680287,-0.0040849657,-0.009352887,0.003691951,0.008478571,-0.00015173515,0.0022958645,-0.0036192304,-0.004210045,-0.008550222,-0.007916587,-0.009000381,-0.0060909544,0.008507867,0.009379843,-0.0016626543,2.4709607e-07,0.007858057,0.0013174873,-0.0051428406,0.0025912633,0.001882056,-0.003750583,-0.0048584826,0.0096232975,0.0076317,-0.008638059,-0.0054798964,0.0014156328,0.0009283619,-0.008278117,0.009318451,-0.0053392337,0.004601859,0.009267292,0.0011176551,0.0042129043,-0.002691465,-0.009604301,0.000624103,-0.0009998775,-0.009972013,0.0070038373,-0.007457741
obst,0.005115432,-0.0044603883,-0.009252378,-0.009041037,0.0062756445,-0.005312449,0.005339945,-0.0014916637,0.0096717365,0.0071821692,0.009831434,0.0083718235,-0.007923839,-0.009611426,-0.0055002463,-0.000806522,0.004968867,0.0036387893,-0.0020402644,0.005053314,-0.00337064,-0.006719391,0.004650324,-0.009939562,0.00093770353,-0.0050139586,0.0075504957,-0.0037904442,0.0027345961,-0.0062467963,0.009669775,-0.005584216,0.0035756829,0.0031887703,0.008936914,-0.0054858085,-0.0044253026,-0.0062614023,0.0061602597,-0.0046759625,0.004802118,-0.00093492726,0.0072980635,-0.006002783,-3.5161032e-05,-5.904478e-05,-0.008591421,0.008777271,-0.0021038698,0.006466071,0.0001761501,0.004935362,0.0023241595,0.008818103,-0.008401369,0.00850159,0.008639585,0.0010688307,0.004400125,0.0038280438,0.0040971492,-0.0028574502,0.0028344686,0.00069501786,0.0048456467,0.008534419,-0.0077930614,0.00030227654,-0.008806591,-0.0015463674,-0.0090762675,0.0031491686,-0.0015361669,-0.0007295374,0.0064702025,-0.008142416,0.0011308065,-0.0023998767,-0.0037163096,-0.0073367804,-0.008049691,0.008368398,-0.0075267353,0.0049104113,-0.0037896424,-0.0012117838,0.002899373,-0.008606553,-0.005631601,-0.0077807354,-0.0093037225,-0.0047467826,-0.0031867987,0.00053970754,-0.00062698306,-0.007831231,-0.0037349588,-0.0028884767,-0.006395718,-0.006468629
stroketia,-0.002607931,-0.00791861,-0.008259738,-0.007585689,0.0035540771,-0.0075884545,-0.003710761,0.00662868,0.007399565,-0.0063979235,0.006798301,-0.007771077,0.00013180851,0.0066165566,-0.0028397667,0.00922022,-0.00032455564,0.0046845553,0.0069524013,-0.008540753,-0.0060704304,-0.007295449,-0.0011709523,-0.007089524,0.00010927677,-0.008043634,0.0005104637,-0.00038909435,0.0064722206,-0.008881645,-0.0031734514,0.005898355,0.009234394,-0.0017851782,0.0007772481,-0.0060945093,0.0008211219,-0.008139475,-0.0076386104,0.0013829279,-8.144021e-05,0.0055616437,-0.0097366385,0.0016551495,0.0015750825,-0.0052475943,7.1128605e-05,0.0060580564,-0.0065998747,0.00028917432,0.00389516,0.001705457,0.002860496,0.008154632,0.0066902316,0.0035060525,0.007975804,-0.007666818,0.0075333845,0.0038895153,-0.0059011113,-0.004192121,0.0063938843,0.005800183,-0.0098604,0.0012479639,-0.0004006064,0.0008136869,0.0070778416,-0.007172923,0.009641128,-0.009457558,0.006219598,0.009496334,-0.0038256205,-0.009392841,0.006184089,-0.0089638615,-0.008295257,-0.0008296287,-0.0066444445,0.00874774,0.007851567,0.00082879665,0.008002034,0.009844699,0.0051898016,0.004318818,0.0053776647,0.006413385,0.004728636,0.0063861907,-0.0074497582,0.008860124,0.008282507,0.009378528,-0.00901782,-0.0034470118,-0.00034225226,0.0041669165
sda,-0.008236495,0.00016658143,0.0059415647,0.009658272,-0.0028508902,0.0017159174,0.0064816414,-0.0017976217,0.0017216045,-0.009305907,0.0006267514,0.0045541585,0.004627744,-0.009787711,-0.0049390723,0.002935596,0.0016488767,-0.0049101165,0.005763007,0.0035013652,-0.007752567,0.010149735,-0.007825417,-0.0031167436,0.009798873,0.0011893429,-0.005812437,0.001109083,-0.004273472,-0.006691167,-0.007757304,0.0048289895,-0.009090207,0.0038077557,-0.005584688,0.0057435655,-0.0045136157,-0.0056662904,0.006223587,-0.008861009,0.0012223269,-0.0022682413,-0.0066224053,-0.007488937,0.0069595682,-0.004338442,0.0045401515,-0.00965368,0.0018415222,-0.0019707282,-0.00570002,-0.0030503662,-0.008537639,-0.0037494483,-0.002703465,-0.0022768758,-0.0051738517,-0.009193743,0.005268372,-0.0013014269,0.006218756,0.0030774032,0.008561575,-0.003581902,-0.008828636,0.0017077369,-0.009060651,0.0063506183,0.008212149,0.0005932037,0.0076514767,0.008519746,0.0043782815,0.0054003545,0.009253248,0.0011332907,-0.008363462,-0.008267261,-0.0016604951,-0.0006775572,0.008598037,-0.0092310645,-0.002804823,0.009278913,-0.0013937593,-0.009076816,0.0022323234,-0.0057823895,-0.005370754,-0.0062651243,0.0004501643,0.0072725597,0.003894557,0.008176205,0.0089738015,0.004579512,-0.0058787866,0.0068961727,-0.009567806,-0.0050031943
bypass,0.008022557,0.0080057,-0.005527833,-0.007970014,0.0082068555,-0.003962202,-0.0038714865,0.0074594817,0.0052423757,0.0038439175,-0.0013369934,0.008679517,0.008623547,0.006977476,0.009325756,-0.005836584,0.0009577549,-0.0018470545,0.006348455,0.009738238,0.0053024287,0.0044490714,0.006381984,0.0058264607,0.0001241501,-0.0083639715,-0.0023994439,0.009031874,-0.0053099403,0.0010242554,0.0048758714,-0.006901235,0.00812559,0.0012349033,0.0023820621,0.00870374,0.0013515332,0.0007547591,-0.009532503,0.009590885,-0.01001526,0.008475289,0.005084708,0.00016015301,-0.00760329,0.009470404,-0.0014491377,0.0053854096,-0.0030080578,-0.0049288147,0.00036268224,-0.008290609,-0.0065190033,-0.009734822,0.005250023,0.0004985576,-0.0009994511,0.005190116,-0.00203952,-0.007482589,0.002959309,-0.0059603006,0.0005487005,0.009429113,-0.00087405735,0.006563953,0.0044062487,-0.00315838,-0.005537384,0.00899985,0.002057071,-0.0004082429,0.0010803058,-0.0048997323,0.0036507782,-0.003129381,0.004142426,-0.0045487294,-0.00071249844,0.0037772222,-0.00739165,-0.0024803919,-0.009050645,0.0017137257,0.0020719108,0.0023725622,0.001388252,0.00015776968,0.0024314413,-0.00089330075,0.006261868,-0.0028547444,-0.0053320085,-0.005274615,-0.009516173,-0.007993056,0.0023322692,0.0038488454,-0.0057345536,-0.0099787405
diseasecoronary,-0.006172504,0.004674368,-0.009143682,0.00518847,0.006532507,0.006062471,-0.0074319467,0.0029673793,-0.005644573,0.009112497,-0.0043294257,-0.0024539016,0.0053476174,-0.000740928,0.0052597784,-0.0043279985,0.0050229575,-0.0100285765,0.0060952767,-0.0012263644,-0.005495186,0.00033478913,-0.0012709174,-0.0008296771,-0.0017385262,-0.009318788,-0.007981191,-0.0067879735,-0.008798966,-0.0045568794,0.009314539,-0.0018052354,-0.0076227826,-0.0061181905,0.0035460356,-0.002408769,-0.00163881,-0.004342783,0.0058589936,-0.008086009,-0.0076472666,0.007450187,-0.0069257715,0.0023434728,0.00050555816,0.009783529,0.0041719773,0.0020540815,0.0028147465,0.0023235504,0.0023646408,-0.0029200565,0.004172555,0.0058930037,0.008773642,-0.0006868886,-0.0012431717,0.0065483544,-0.00859081,-0.0007573063,-0.0066513247,0.00485967,-0.008930853,0.0032223372,0.008976945,-0.0017981032,-0.008996438,-0.007943763,0.003016625,-0.00529396,0.006389388,-0.0011403341,0.008016622,-0.00047854442,-0.006108609,-0.0057941545,0.0007435509,-0.004763948,0.0066257776,-0.0035827907,-0.005865319,0.0009936646,-0.0051659956,-0.008154264,-0.0052874386,-0.0018691064,0.0006126802,0.0036059467,0.007052787,0.00686776,0.006104662,0.0003625748,-0.006070258,0.009024679,-0.0005658197,0.0048265476,-0.0013106152,0.00572128,0.0053778687,-0.007586081
upper,-0.0027550026,0.00011275975,0.0020360118,-0.009288233,0.004821932,0.0033690818,-0.00016172834,-0.0034814738,-0.007602006,0.0075985743,-0.008608163,-0.0073739123,0.004457326,-0.008505419,-0.003293081,-0.0020853125,-0.0018881093,-0.006828463,0.0043024556,0.0010002918,0.0036644924,-0.0013260251,0.006932188,-0.009535454,0.005849185,-0.0051266295,0.0017060686,-0.0069647706,-0.002488826,-0.0064246934,-0.003359355,0.009729083,0.002702232,0.0015875499,-0.006086958,0.005588419,-0.00813381,-0.0022917974,-0.0064729005,-0.0064026075,0.0023022948,-0.003294084,0.002422286,0.003928081,-0.0062543703,-0.0017495146,-0.0027658073,-0.009801727,-0.009842676,0.0011024053,0.004380298,0.0002253103,-0.0048771827,0.0036140964,0.0016763783,-0.009435323,0.0071859704,0.0077683837,-0.007724508,-0.0007695752,0.006042781,-0.0027747336,-0.00032793445,-0.0042233705,0.006099007,0.0070035905,0.0020826194,-0.0046674865,-0.001841576,-0.003989236,-0.009778849,0.0078071854,-0.0006066538,-0.000594592,0.0070997397,-0.00903962,0.0063309995,-0.0075648404,-0.005372899,0.0050784107,-0.0035006555,-0.0034798433,-0.0063047055,-0.003893629,-0.0026565786,-0.004115415,0.00947105,0.009463854,-0.00037418216,-0.00030197334,-0.0056454386,0.007922406,-0.0049418616,0.005897581,0.009131464,0.005758812,-0.00090949825,0.005540288,0.0069417874,-0.0038870217
casda,0.0006593952,0.006507016,0.005852189,-0.00018797403,0.0023627374,-0.006512417,-0.00933744,-0.004930481,-0.0053771087,0.0005832682,-0.0039801495,-0.00037361056,0.0076136664,0.00974442,0.007849268,0.0023881686,-0.0027284122,0.0024048162,-0.002696109,-0.00896718,0.0068831276,-0.008653539,0.003795941,-0.003966831,-0.005550545,-0.0010614471,-0.00655176,0.0085631395,-0.0069169295,-0.008983236,0.005777023,0.0044572684,0.0047447365,0.0024067594,-0.003747469,-0.0051266137,0.0018044559,0.008318404,-0.005662951,-0.002401967,0.0018437707,0.0067159827,-0.0064055817,-0.004518438,-0.0026045812,0.0013223387,0.005366068,0.005558418,-0.008686229,0.007281468,-0.0025109658,-0.0028358344,-0.008858039,-0.005769614,0.009436161,0.0030930708,-0.008050972,0.002778066,-0.007071926,-0.009078811,0.0038994076,0.0020694016,0.001294325,0.008828861,0.006259106,-0.0050582616,0.0027144777,0.002568203,0.0023502484,0.00833457,-0.0069265985,-0.0022750038,0.0010248392,0.0063849483,-0.00063605723,0.00793855,-0.0046571055,-0.009028683,-0.0070538204,-0.0041485038,0.009614311,-0.0051448033,-0.0048741964,0.008191786,-0.0074484167,0.0019738078,0.0057366104,-0.007522541,-0.00027550128,-0.0023733396,0.005559093,-0.004519276,-0.006601273,0.00990439,-0.004589587,0.0076192487,-0.008438875,0.0070164967,-0.0033867317,-0.007844453
mitral,-0.0012367471,-0.002384129,-0.0019124912,-0.0011258348,-0.006511622,-0.0036421304,-0.0030473443,0.007907948,0.0057164063,-0.00090575265,-0.00489076,0.0052900384,-0.008753127,0.0016142782,0.004149495,-0.0019704578,-0.0044758325,-0.008359013,-0.008299825,0.0071482365,0.0036735316,-0.00014639276,0.009628636,-0.008583047,0.0006539081,-0.00043204223,-0.008255182,-0.009135015,0.006997134,-0.0036154825,-0.007862739,0.007960742,-0.006277781,-0.003303785,0.001689962,-0.003124294,-0.008075504,-0.003984215,-0.009092653,0.0012505939,-0.0047370535,-5.6906512e-05,0.002754372,-0.0022522374,0.009011183,0.0071276394,-0.0005520516,-0.00063282694,0.0007886731,0.0067722667,0.009103309,-0.0020942125,-0.0015164303,-0.0031764435,0.0003978061,-0.006450081,-0.0019008622,-0.008606896,0.0006352285,0.0014080616,0.0037488844,-0.0028473684,0.005928604,-0.0071516577,0.009806781,0.0008119989,0.0021867815,0.00458403,0.00027404152,0.0026760013,0.0015514069,-0.009637636,-0.0030137256,-0.0025678906,-0.009161104,0.0033928414,0.0046766046,-0.0020065985,0.0074605416,-0.0012428638,-0.00043609875,0.005867136,-0.008605434,-0.0067921598,0.0073843617,-0.0065483185,0.008639043,0.0053651687,-0.007946895,0.008403495,0.0065140785,-0.006693857,-0.0085708,-0.008801516,0.003940569,0.0064150156,-0.0019526001,0.0012171083,-0.008388456,-0.0053381207
effusion,0.004696686,-0.009064012,-0.0092486795,0.0010413054,-0.008570571,-0.0069632116,0.0048022675,0.008042477,-0.0074183466,0.008121855,0.009344379,0.004667571,-0.0043916698,0.009675721,-0.007680797,-0.003918531,0.0019373886,-0.007666984,-0.009864599,0.0028551882,0.008193052,-0.005051802,-0.004322993,0.0038809527,0.00071631983,-0.008528926,0.0064917007,-0.003195606,0.0035297878,0.003139848,0.008876837,0.008756854,0.007317214,-0.008338766,0.0012023611,-0.0008957741,0.00084309134,0.008935317,0.0047622123,-0.008986766,0.009810054,-0.0009137924,0.00038929813,0.0050096684,-0.0061656097,-0.0003937605,0.0013596396,0.007041282,0.0042951126,-0.0019380411,-0.008424114,-0.0039134542,0.008811332,-0.00951613,0.009840234,-0.00014021502,-0.001124427,0.009608282,0.009582971,0.008278417,0.008991887,-0.00995566,0.0075093233,-0.009403539,-0.0077269296,-0.008770591,0.0021149064,0.0072512208,-0.0063468684,-0.0026982455,-0.00240238,-0.004480228,-0.0012673979,0.004843873,0.0037597762,-0.003248574,-0.0037384424,-0.0023417035,-0.0032332246,0.003951996,0.009697773,0.0078865215,-0.007584882,-0.0064104274,-0.00910672,-0.0059297755,0.0036801358,-0.0059971744,0.0017482833,0.0089086555,0.0033790085,0.0012232519,0.008903286,0.006425549,-0.0013757013,-0.0061742095,-0.0009958956,0.0072620623,0.0074817454,-0.004071109
graft,0.009928261,0.0023977365,0.0050004423,-0.005695972,0.0045314515,0.00017562276,-0.009500813,0.0051792343,-0.009112637,-0.006410737,0.0027633277,0.009307609,-0.0020243956,0.00698742,0.0052819448,0.0039952,-0.006150778,0.0049401796,-0.008303745,-0.004276022,0.0055105356,-0.007865239,0.005586471,-0.0035533407,5.2547184e-05,-0.007422064,-0.0064069913,-0.0033016726,0.008408879,0.0053488705,-0.009623921,-0.0065991096,0.003402497,-0.008695471,0.006650631,0.0063851853,-0.009401277,0.00854513,0.007775945,-0.0019203731,0.0016861927,-0.005755936,0.006207393,0.007815383,0.004137704,-0.008788162,0.004934642,-0.0030034755,-0.0021808664,0.006099925,0.0020103005,0.0044248104,-0.0061717113,0.0050640954,-0.0036465684,-0.00029460705,0.0061905063,0.0041980795,0.0073836003,-0.0039363885,0.0036177568,0.007368191,-0.0033136115,0.0057540126,-0.009350608,0.009160545,0.003658145,0.0055019874,0.0045044674,0.004664302,-0.003325498,-0.0062311026,-0.0021828453,0.0013636625,-0.0028092,-0.0085552735,-0.0063480404,0.008387559,0.009412285,0.0058623794,-0.00435301,0.0007476386,-0.008859477,0.006792224,0.00044441604,0.007400432,-0.005215679,-0.0028340542,0.0030270142,0.0035027815,-0.006292514,-0.0073363804,0.0018735952,-0.008966137,0.0058446224,0.0055230237,-0.003702644,-0.0057618334,-0.008298372,-0.0021594171
hepatitis,0.00699175,-0.00019977552,-0.00794653,0.008903969,-0.008525323,0.005540239,0.0065092575,0.0009898434,-0.008721955,0.0061873477,-0.007849233,-0.005041275,0.009644361,-0.008295069,-0.007580492,-0.0049146325,0.003458321,0.0018923996,-0.0055579026,-0.0032829968,0.008604732,0.009837473,0.009887256,0.0010252009,0.004034599,0.0013758038,0.0016384945,0.004827657,0.0021799298,0.00028563367,-0.0031479215,-0.0065308376,0.007984079,-0.00598967,0.0027613533,-0.00089035963,-0.003668461,-0.004942827,0.0032010335,-0.005884919,-0.007497199,-0.0026635798,0.0046868757,0.0060816435,-0.0014106359,0.0073026633,-0.0076120016,-0.0047432547,-0.007852003,-0.0060546664,0.0073075886,-0.00933213,-0.008632896,-0.009835494,0.009194087,-0.0026492795,0.0010001534,-0.0061181406,-0.00253778,8.0426325e-05,-0.0024913147,-0.0073705865,-0.0061797127,0.0025294733,-0.009490613,0.001184966,-0.0020079026,0.008320891,-0.00041880348,0.006237537,-0.0071091885,-0.007573894,0.005571504,0.0009259613,-0.00507617,-0.0026666145,0.008766726,-0.009199156,-0.0036894118,0.0009737284,-0.00024350881,0.009528692,-0.0019743491,-0.0070697535,-0.0076739714,-0.009896368,-0.007791412,-0.0060200626,-0.005922177,-0.0014045213,-0.000507419,-0.004701924,0.00214402,0.0038743129,0.009063571,-0.0046301167,0.0051649846,0.007235874,-0.0037531133,-0.0074705635
pulm,-0.003400789,-0.006894155,0.0064274287,0.009423489,0.008328648,-0.008594088,0.0051816036,0.005194053,0.005636203,-0.008303461,5.3499944e-06,-0.0068072365,-0.008919,0.0024707203,0.010042237,0.0064752437,-0.0070724543,0.002256914,-0.0039427476,0.009979243,-0.008801066,0.009927248,-0.006518578,-0.00711935,0.0017088801,-0.0006359256,-0.008624813,-0.00072620536,-0.00045870396,-0.006249955,0.0057838424,0.0031121185,0.0084706955,0.0073308693,-0.006687872,0.004927165,0.0055982578,0.0057635074,0.0051698666,-0.004891523,0.0042428565,0.001300628,9.171225e-05,-0.0064147473,0.0015515237,0.0052912664,-0.00933202,0.008594782,0.0030098269,-2.3677278e-05,-0.0033316484,0.0002316319,0.0061463453,0.004724775,-0.0060072057,0.007944798,-0.00057790015,-0.008127665,0.008905927,0.005081113,0.003692471,0.007918833,-0.007544415,-0.0059022717,-0.0020420784,-0.003976159,-0.001720137,-0.0004640365,-0.00850486,0.0019367406,0.002486871,-0.00082765595,0.004951186,0.001420457,0.0060436022,-0.0022990706,0.008519166,-0.0015297834,0.0030206519,-0.0038535637,0.006010961,0.0031729634,0.0004818533,0.008881124,-0.007860002,0.009742665,0.0008407445,-0.0023640946,-0.00412659,-0.009188038,-0.0021167323,0.002722656,0.006551483,0.009130472,-0.008720488,0.009113653,-0.008787141,0.0036651082,0.008,-0.002686452
disease,-0.007894014,-0.008302651,0.0011019929,-0.0007593247,-0.009486192,0.0030819166,0.00231882,0.0045065354,0.0044198064,0.0032515358,-0.009828472,0.00571856,0.0042588017,-0.0077408664,-0.0020641836,0.00036842457,-0.000646812,-0.0009789082,-0.0055544376,2.8873003e-05,0.0044245417,-0.0005961805,0.00080597127,0.002053153,-0.00392824,-0.007858383,0.009128525,-0.009842964,-0.0025447623,-0.0012746608,-0.007614714,0.0017560892,0.007981723,-0.001566323,0.008089564,0.00034980994,-0.0058048186,-0.0019595264,-0.00071869104,0.00618579,0.007089472,0.006191844,-0.0059575345,-0.006990661,0.0061255856,0.0024825225,0.0052782823,0.0004877691,0.007870173,-0.0088725155,0.009938531,-0.008279518,-0.0016814409,0.0062254807,-0.009249523,0.004357142,-0.0069560353,-0.006838696,0.002321337,0.001706328,-0.0027839136,0.007892719,-0.0070322775,0.0004322161,0.008707174,0.0021147823,-0.0068994416,0.0035896795,-0.005088097,0.0005950691,0.002808416,0.007600517,0.007431268,-0.0048712585,0.009558437,-0.0055314405,0.00761323,-0.007976731,-0.007840597,-0.0011184062,-0.008184353,-0.0034131976,-0.0005458717,3.9401453e-05,-0.009952399,-0.0064966595,-0.007365687,-0.00042088216,0.0051922756,-0.00010100028,0.010007628,-0.0038709652,0.008044736,0.006088221,0.008316079,0.00015421267,-0.00037823073,0.0018539625,-0.009949191,0.008971935
motorcycle,-0.0024102097,0.0075707426,0.0020486766,0.0029316295,-0.0012378362,-0.009930674,0.0014876642,0.002937647,-0.009837712,-0.0039094863,-0.0023896433,-0.005110544,0.0040090284,0.002106242,0.004395938,-0.0064904504,-0.0060153953,0.004716659,0.0068029077,0.0055329083,0.0048163617,-0.0071571586,0.00814392,-0.0069781695,-0.0076310122,0.008539925,-0.002509234,-0.009460922,-0.0031441236,0.0059666093,-0.0029111977,0.004946495,0.00015933359,0.0040298775,0.0011144391,-0.0092185065,-0.003684565,0.008836922,0.0015076575,-0.0059654308,0.0069626505,0.0074966066,0.0072506065,7.272644e-05,-0.009088861,-0.0034825576,0.0051243347,-0.006540663,0.009735467,-0.009771889,-0.008106151,-0.005390909,0.006031914,-0.007733897,0.008649955,-0.00985434,0.0034896205,0.0033131342,7.89135e-05,0.009519983,0.0051108547,0.000296114,0.004820259,0.006364077,0.002973395,0.009477218,-0.0014012547,-0.008322813,-0.004555535,-0.0014751609,-0.007310021,-0.0015405009,0.008021114,-0.0050403853,0.005128406,0.004360793,-0.00072529935,0.0010710068,0.005691773,-0.006629071,0.0038844373,0.008936841,-0.0035438852,-0.007620212,-0.009190906,-0.009001559,0.0039342917,0.005124767,0.0070829676,-0.001482916,0.0009791572,0.0030929863,-0.009902513,-0.009394065,0.0046486324,-0.00837145,-0.0030863679,-0.004302656,0.0059161433,-0.0034999882
ganglin,0.0099775335,0.0005648683,-0.0051470743,-0.0036231857,0.001272935,-0.005377857,0.0074340096,0.009046324,0.004274187,-0.007343896,-0.005952293,2.7614844e-05,-0.0010015398,-0.0055401474,0.007961055,0.006215088,-0.0041958713,0.0023792011,0.0051349555,0.0024031762,0.008597132,-0.0012529632,-0.006527398,-0.00081393425,-0.008314842,0.009853829,-0.008637136,-0.0015116411,-0.0028463271,0.0031553602,0.0049506812,-0.008242745,-0.004405778,0.00048079534,0.0039985594,0.00515057,-0.0013784053,-0.0006246955,-0.007832796,0.0045323777,-0.007660398,0.0032770634,-0.0034078404,-0.0077906763,0.0069080573,-0.00044532804,-0.009557289,-0.009378704,0.0005870404,-0.008189043,0.0037659209,0.0034538824,0.0033772548,-0.005632277,0.007984683,-0.009007102,0.007468166,-0.00062678434,-0.0014713582,0.003974651,-0.0025075336,-0.004394991,-0.0024107161,-0.006217464,-0.0003721554,-0.0053663715,0.004595362,-0.00949908,-0.0043819654,-0.009169909,-0.0096311355,-0.00075398874,-0.00806841,-0.005694379,0.0027847479,-0.001445807,0.0030901737,0.008277299,-0.0096478285,0.0060852338,-0.007973773,0.0065538594,0.0074647707,0.008576599,-0.007951224,0.003348227,-0.007828336,-0.001246666,-0.0051949355,-0.00853238,0.0049354816,0.0044333907,-0.004065688,-0.0077781533,0.0035907233,-0.003908638,-0.008838909,-0.0044143824,-0.0021657299,0.008739711
basal,-0.0064533195,0.0073557594,0.0061159786,-0.004912583,-0.00176685,-0.002520653,0.0031351768,-0.00044421616,-0.002778334,-0.009041517,0.0064162747,-0.009628451,-0.008635857,0.0013906338,0.002993607,9.316511e-06,0.0003591498,0.0025763656,0.001799332,0.0075507346,-0.0034330257,-0.007219177,-0.007904929,0.00790327,0.001943071,-0.0058092712,0.0063784737,0.008443135,0.007925322,-0.006847595,-0.0051515754,-0.0020046516,-0.006612523,0.0047269207,0.005648397,-0.005979002,0.007202016,-0.007664817,0.0061897035,-0.004652665,0.001946352,-0.003269073,0.0033824835,0.007737657,-0.0013659918,-0.00497816,-0.008567048,0.0036444727,0.0042490023,0.0067097987,-0.004283342,-0.009748709,0.0068444465,-0.004541435,0.004416202,0.008070361,-0.003958739,0.0016237942,-0.0035952793,-0.006623197,-0.005674113,-0.00012394218,-0.007506307,-0.002008008,-0.0024934907,0.006744876,0.001337265,0.0058804965,0.0037955134,-0.0035011347,-0.005118044,0.009672839,0.0070850584,-0.009055338,0.0052574086,0.008202026,0.009182468,-0.008039059,-0.0020012986,0.0010810967,0.0029124257,-0.0016213909,-0.0047475128,0.0064878054,0.006950324,-0.00039897635,-0.005825454,-0.0043641846,-0.0051227105,0.0042683654,0.00052844244,-0.0023351503,-0.009111681,-0.0014864113,0.0064510712,0.006346765,0.0042471816,-0.0028777046,0.009057188,0.00058478373
