,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
obst,0.0051126443,-0.0044379844,-0.009210399,-0.0090740295,0.0062492564,-0.0053089596,0.0052873064,-0.001531063,0.009723099,0.007157767,0.009885629,0.008357643,-0.007878565,-0.009550271,-0.0055482355,-0.0007936174,0.00499195,0.0036522585,-0.0020202901,0.005068116,-0.003400516,-0.0068139103,0.004696622,-0.009901525,0.0008926927,-0.005023794,0.007620416,-0.0037477908,0.0027523404,-0.006276353,0.009678313,-0.00560591,0.003614004,0.0032237417,0.008918147,-0.0055428846,-0.0043275594,-0.006240766,0.0061518447,-0.004640482,0.004822909,-0.00091850257,0.0072704265,-0.006047286,-2.3972676e-05,-6.894089e-05,-0.008523291,0.008765332,-0.0020900143,0.0064361435,9.341412e-05,0.005023797,0.0022402233,0.008875759,-0.00838557,0.008468771,0.008627607,0.0010297575,0.0044095153,0.0038470149,0.0041050212,-0.0028889927,0.0028599352,0.0007347952,0.0048387055,0.008499443,-0.0077841864,0.0001785945,-0.008773713,-0.0015320778,-0.009056659,0.0031903926,-0.001544278,-0.00067212066,0.006461911,-0.008093366,0.001120258,-0.0024094095,-0.0037301888,-0.0072982735,-0.007972642,0.008323942,-0.0074907243,0.0048374347,-0.0037832924,-0.0012162244,0.002845536,-0.008580169,-0.005645104,-0.00777174,-0.009395591,-0.0047420952,-0.0031680232,0.00050494703,-0.00067661103,-0.007873512,-0.0037518514,-0.0027706155,-0.0063829157,-0.0064269784
stroketia,-0.002607931,-0.00791861,-0.008259738,-0.007585689,0.0035540771,-0.0075884545,-0.003710761,0.00662868,0.007399565,-0.0063979235,0.006798301,-0.007771077,0.00013180851,0.0066165566,-0.0028397667,0.00922022,-0.00032455564,0.0046845553,0.0069524013,-0.008540753,-0.0060704304,-0.007295449,-0.0011709523,-0.007089524,0.00010927677,-0.008043634,0.0005104637,-0.00038909435,0.0064722206,-0.008881645,-0.0031734514,0.005898355,0.009234394,-0.0017851782,0.0007772481,-0.0060945093,0.0008211219,-0.008139475,-0.0076386104,0.0013829279,-8.144021e-05,0.0055616437,-0.0097366385,0.0016551495,0.0015750825,-0.0052475943,7.1128605e-05,0.0060580564,-0.0065998747,0.00028917432,0.00389516,0.001705457,0.002860496,0.008154632,0.0066902316,0.0035060525,0.007975804,-0.007666818,0.0075333845,0.0038895153,-0.0059011113,-0.004192121,0.0063938843,0.005800183,-0.0098604,0.0012479639,-0.0004006064,0.0008136869,0.0070778416,-0.007172923,0.009641128,-0.009457558,0.006219598,0.009496334,-0.0038256205,-0.009392841,0.006184089,-0.0089638615,-0.008295257,-0.0008296287,-0.0066444445,0.00874774,0.007851567,0.00082879665,0.008002034,0.009844699,0.0051898016,0.004318818,0.0053776647,0.006413385,0.004728636,0.0063861907,-0.0074497582,0.008860124,0.008282507,0.009378528,-0.00901782,-0.0034470118,-0.00034225226,0.0041669165
sda,-0.008242083,0.00018462323,0.005997244,0.0095988875,-0.002846047,0.0018036765,0.0063671344,-0.0019470984,0.001934586,-0.009331472,0.000677058,0.0045737075,0.0045195683,-0.009747485,-0.005123766,0.002958298,0.0016058766,-0.0047496594,0.0058008153,0.0035104167,-0.0078157075,0.009898956,-0.007747075,-0.0030725915,0.009733982,0.0011479196,-0.0055889185,0.0011094635,-0.0041319886,-0.0067367777,-0.007740517,0.0047406754,-0.009040256,0.004044641,-0.005556509,0.005481962,-0.004350068,-0.005593222,0.0063429633,-0.008704783,0.0013066015,-0.0021610747,-0.0067014894,-0.007624933,0.0068142815,-0.004465173,0.0045826435,-0.009664833,0.001900564,-0.0019424987,-0.005877431,-0.002844838,-0.008635251,-0.0034909332,-0.0025979239,-0.0022646792,-0.00511457,-0.009198937,0.0053180684,-0.0013079076,0.006201464,0.0030988734,0.008562099,-0.0035402577,-0.008895678,0.0013978499,-0.009015217,0.0061112214,0.008398303,0.00052087515,0.007689182,0.008571991,0.004256959,0.00541044,0.009141941,0.0011413372,-0.008294887,-0.008318357,-0.0017896212,-0.0006416684,0.008809344,-0.00930755,-0.0026300028,0.009161877,-0.001407596,-0.009088178,0.002036541,-0.0058402936,-0.005455661,-0.006347066,0.00016045228,0.0072549176,0.004106549,0.008169875,0.008889415,0.004541645,-0.0059969435,0.0070540705,-0.009506331,-0.004824299
bypass,0.0080128135,0.007917486,-0.0055092364,-0.00789054,0.00808933,-0.003876558,-0.004010441,0.007317504,0.0053464747,0.0038394253,-0.0013061783,0.008631,0.008527715,0.006988701,0.009107292,-0.0057500144,0.0009806,-0.0017476295,0.006379328,0.009703579,0.005221982,0.004217274,0.0064630536,0.0058181216,0.00010847231,-0.008333217,-0.002218302,0.008990908,-0.005198809,0.001026662,0.0049569476,-0.006960409,0.008228251,0.0014086874,0.002374195,0.008486643,0.0014523095,0.0008750841,-0.009472072,0.009765269,-0.009888933,0.008488016,0.0050594453,3.6765363e-05,-0.007746453,0.009356557,-0.0013976287,0.0053035105,-0.0030926282,-0.004921509,0.00018703224,-0.008112554,-0.0065597966,-0.009498421,0.0053346152,0.00043656942,-0.0009955487,0.0051534665,-0.0020479916,-0.0074171517,0.0029225412,-0.005898538,0.0005041699,0.009413298,-0.0009452223,0.0062115784,0.0044313255,-0.0033840174,-0.005333784,0.008918308,0.0020712493,-0.00046120767,0.00093805866,-0.004973648,0.0035719385,-0.0030495361,0.004110385,-0.0045181424,-0.0007831641,0.003934513,-0.0072058705,-0.0025214818,-0.008792173,0.001620743,0.0020254026,0.0024328805,0.0011299362,0.0001043673,0.002298457,-0.0009809508,0.0059861485,-0.002890836,-0.005161373,-0.005243061,-0.009604575,-0.008087165,0.0022259904,0.003920136,-0.005778044,-0.009730254
diseasecoronary,-0.0061936136,0.0047312393,-0.009200855,0.0051331487,0.006410963,0.0060499352,-0.0075623123,0.003013815,-0.005505695,0.009079917,-0.0044022724,-0.0024105196,0.0052530724,-0.0007941074,0.005195505,-0.0041758646,0.0049742884,-0.009895046,0.006089188,-0.0013044556,-0.005614509,0.00013421108,-0.0012659668,-0.0007976146,-0.0017634496,-0.00930685,-0.007881977,-0.0069328193,-0.008795263,-0.0045097964,0.009312337,-0.0018303402,-0.007537481,-0.005959911,0.0035514585,-0.0025209435,-0.0015874177,-0.0042673745,0.0059146034,-0.00790765,-0.007476118,0.0074988585,-0.006918493,0.0022243876,0.0004862465,0.009714437,0.00417705,0.0020468694,0.0027419499,0.0023149739,0.0022708692,-0.0028213027,0.004197276,0.0060577854,0.00892226,-0.0007121044,-0.0012426933,0.006575365,-0.008526491,-0.0007023613,-0.0066342894,0.0049121636,-0.009005019,0.0031722772,0.009042527,-0.0019654932,-0.008821648,-0.008055873,0.00312128,-0.0052933716,0.006416435,-0.0012486966,0.007895438,-0.00052058435,-0.006192108,-0.0056692525,0.0006896806,-0.0047210036,0.0065883677,-0.0035292818,-0.00571315,0.0009752639,-0.004949853,-0.008105704,-0.0052716415,-0.0018127086,0.0005400179,0.0036358086,0.0069673555,0.006668661,0.005947729,0.00039331007,-0.0059155356,0.00906771,-0.00061885454,0.004721965,-0.0012802392,0.00570303,0.005315472,-0.0073684454
upper,-0.0027482416,0.00012247066,0.002030115,-0.009291327,0.004840499,0.003369751,-0.00016802961,-0.0034814668,-0.007611124,0.007598702,-0.008609619,-0.0073897433,0.0044487864,-0.008504647,-0.0032806718,-0.0020929987,-0.0019059761,-0.0068301843,0.0042985757,0.0009929817,0.0036575121,-0.0013197172,0.006939335,-0.009533577,0.005842251,-0.005129288,0.0016969026,-0.006952831,-0.002484511,-0.0064408537,-0.0033421365,0.009725071,0.0026973246,0.0016018193,-0.006079797,0.0055724694,-0.008134096,-0.002287466,-0.006463507,-0.00638615,0.0023004,-0.0032856078,0.00242543,0.003918211,-0.006260936,-0.0017392207,-0.0027643868,-0.009801324,-0.00982896,0.0011104168,0.004378138,0.00024077762,-0.0048747407,0.0036265133,0.0016901274,-0.009439399,0.0071975715,0.0077669886,-0.007730656,-0.0007540495,0.006032698,-0.00278453,-0.00033854967,-0.0042239414,0.0061088786,0.0069968686,0.0020734547,-0.0047054756,-0.0018318382,-0.0039985175,-0.0097795995,0.0078029404,-0.00060876086,-0.00059515215,0.007089173,-0.0090394225,0.0063315877,-0.0075664124,-0.0053626206,0.0050758375,-0.003500271,-0.003477396,-0.0063088615,-0.00391088,-0.0026594314,-0.0040948084,0.00946392,0.009458405,-0.0003804905,-0.00029034435,-0.005645031,0.007914559,-0.004940845,0.0058900863,0.009119266,0.005770008,-0.0009386201,0.0055373516,0.006945061,-0.0038848114
casda,0.0006801409,0.006495435,0.005858585,-0.00016134551,0.0023814198,-0.006526584,-0.009340773,-0.0049315137,-0.0053928816,0.0005930249,-0.003977126,-0.0003843242,0.0076403175,0.009751189,0.007887986,0.0023887786,-0.0027190587,0.002426027,-0.0026842176,-0.008969317,0.0069060987,-0.008647944,0.003767789,-0.003951961,-0.0055505014,-0.001057633,-0.0065589817,0.008565289,-0.006904463,-0.008964402,0.005775364,0.0044527664,0.004740421,0.00241876,-0.0037331167,-0.0051075555,0.001787851,0.008343744,-0.005681439,-0.0023735266,0.001848267,0.006716981,-0.0064052194,-0.0045018033,-0.0026388252,0.001351201,0.0053718328,0.0055359327,-0.008706772,0.0072729723,-0.0025066447,-0.0028462627,-0.008841294,-0.0057716994,0.009440922,0.0031067953,-0.008054998,0.002816135,-0.007093092,-0.009058183,0.0038687452,0.002047871,0.0012283693,0.008840306,0.0062660417,-0.005052435,0.0027156114,0.0025563217,0.0023930136,0.008339326,-0.0069196476,-0.002301661,0.0010190491,0.0063637886,-0.00065021275,0.007939465,-0.0046506166,-0.009015462,-0.007042063,-0.0041549606,0.0095739085,-0.005122754,-0.0048691444,0.008162909,-0.007481313,0.0020215514,0.005722501,-0.00752931,-0.00023610404,-0.0023903302,0.0055694166,-0.0045619695,-0.006636292,0.009904093,-0.00463126,0.0076089893,-0.008443034,0.007019193,-0.003394721,-0.007837298
mitral,-0.0011960323,-0.0023394758,-0.0018534246,-0.0011464955,-0.0065058176,-0.0035929992,-0.003156917,0.00780418,0.005820198,-0.00088227884,-0.004879671,0.005261909,-0.008836045,0.0016483275,0.0040530507,-0.0019359505,-0.0045295497,-0.008279954,-0.008252565,0.0070984173,0.0036531785,-0.00029364013,0.009682022,-0.008574881,0.000600946,-0.0004643546,-0.008135885,-0.009132574,0.007112379,-0.0036328626,-0.007859363,0.0079527525,-0.006247129,-0.0031614564,0.0017549853,-0.003276846,-0.007975443,-0.00392778,-0.009017827,0.0013375588,-0.0046371757,-4.4639703e-05,0.0027259463,-0.002286522,0.008897657,0.0070434967,-0.000569829,-0.0006490651,0.00084422895,0.0067817555,0.008965452,-0.0019917402,-0.0015227561,-0.0030012326,0.000499961,-0.006454465,-0.0018947611,-0.008620921,0.00061003974,0.0014353893,0.0037516805,-0.0028208855,0.005911498,-0.0071247,0.009839774,0.00057958753,0.0022891264,0.004453067,0.0003638468,0.0026534747,0.0016065815,-0.009619005,-0.003077311,-0.0025973434,-0.009234712,0.0034672995,0.004752934,-0.0020777436,0.0074502914,-0.001238475,-0.00032641343,0.0057881335,-0.008553429,-0.0068604923,0.007338455,-0.0065656756,0.008527257,0.0053692325,-0.007986185,0.00837453,0.0063719056,-0.0066758473,-0.008507804,-0.008796036,0.003854481,0.006373619,-0.002063524,0.0013200395,-0.00838497,-0.005173327
effusion,0.004694972,-0.00905782,-0.009237741,0.0010271164,-0.008587428,-0.0069446582,0.004782521,0.008042636,-0.007349886,0.008104343,0.009367288,0.004703822,-0.004384094,0.009692894,-0.0077151153,-0.0038970225,0.0019526172,-0.007630102,-0.009878737,0.00284317,0.00820336,-0.005070584,-0.004310036,0.0039004355,0.0007178717,-0.008534436,0.0065404316,-0.0031668828,0.003563652,0.0031680888,0.008875181,0.008738996,0.0073292465,-0.008297993,0.0012014745,-0.00091994164,0.0008944936,0.008911128,0.004759667,-0.008968279,0.009795253,-0.00091428915,0.00043516632,0.004992811,-0.0061706235,-0.0004226999,0.0013617439,0.0070313686,0.004270428,-0.001953891,-0.008463592,-0.0038903244,0.008784546,-0.009517661,0.009835875,-0.0001388188,-0.0011363,0.009621829,0.009575446,0.008264049,0.009005513,-0.009956842,0.0075216084,-0.009384591,-0.007726975,-0.008813282,0.002149575,0.0072336863,-0.006354391,-0.0026854926,-0.002374553,-0.0044594556,-0.0012884692,0.004870166,0.0037245746,-0.003220996,-0.0037326056,-0.0023195434,-0.0032636104,0.003965103,0.009742887,0.00786438,-0.0075658653,-0.0064113894,-0.009132412,-0.00591018,0.0036449987,-0.006030554,0.0017049712,0.008886207,0.003345564,0.001202734,0.008910387,0.0064327097,-0.0014202236,-0.006219274,-0.0010022157,0.0072712437,0.007476756,-0.004056314
graft,0.009947936,0.0024189032,0.0050643524,-0.005668479,0.004395529,0.00020171209,-0.009529735,0.0051410547,-0.009008865,-0.00644961,0.0027416132,0.009282777,-0.0020754011,0.006999412,0.0051449863,0.00408049,-0.0061816345,0.005027292,-0.0083109345,-0.0043637436,0.0054709534,-0.008053548,0.0056723813,-0.0035196054,9.549083e-06,-0.007345999,-0.0062659113,-0.003371972,0.008507451,0.005372358,-0.009650196,-0.0065880627,0.0034594787,-0.008535107,0.0066113737,0.0062689595,-0.009300539,0.008618504,0.0077955993,-0.0018523085,0.0017493899,-0.0057093757,0.0062153433,0.007753316,0.0041332194,-0.008832553,0.0049588704,-0.003070284,-0.0022278004,0.0060736537,0.0018705734,0.004559691,-0.00623052,0.005201598,-0.0035565863,-0.0003589972,0.0061951145,0.0041361954,0.007430215,-0.0039499467,0.003594724,0.0073636435,-0.003307205,0.0057280557,-0.009383635,0.008918207,0.0037191696,0.0053897654,0.004571676,0.004607289,-0.003333803,-0.0062169735,-0.0022431691,0.0013590606,-0.0029169319,-0.008454694,-0.006346349,0.008376027,0.009318754,0.005966375,-0.0041354364,0.0007199179,-0.008630586,0.006728625,0.0004794363,0.0073738485,-0.005310532,-0.0028471008,0.0028947627,0.0034353328,-0.006450253,-0.0073225596,0.002012171,-0.00896681,0.0058310297,0.005471777,-0.003714065,-0.005675147,-0.008344244,-0.0019508555
hepatitis,0.006982101,-0.00020271348,-0.007946499,0.008889422,-0.008562263,0.0055520292,0.0064915423,0.0009792784,-0.008692507,0.006170224,-0.00785449,-0.0050255004,0.009631132,-0.008278587,-0.0076316614,-0.004900849,0.003456724,0.0019176822,-0.005547388,-0.0032841787,0.008591355,0.009790925,0.009921582,0.0010437095,0.0040419847,0.0013722499,0.0016767029,0.0048287823,0.0022073225,0.0003025612,-0.0031495583,-0.006525111,0.007991094,-0.0059806574,0.0027644304,-0.0009065207,-0.0036568039,-0.0049465685,0.0032173863,-0.0058683073,-0.007498522,-0.0026505047,0.00468869,0.0060550715,-0.001437203,0.007292193,-0.007608346,-0.0047362344,-0.007857267,-0.0060607726,0.007309011,-0.00927184,-0.008650782,-0.009831951,0.009196116,-0.0026638282,0.0009943268,-0.006122088,-0.002521787,6.584317e-05,-0.0024927412,-0.007374552,-0.006181128,0.0025339788,-0.00950672,0.0011397437,-0.0019968038,0.008285243,-0.0004245851,0.0062177335,-0.0071069505,-0.0075509013,0.0055458755,0.0009422912,-0.0050748447,-0.0026586712,0.008772731,-0.009176075,-0.0036888723,0.0010155163,-0.00021240002,0.009515229,-0.0019291682,-0.007082077,-0.007671351,-0.00992491,-0.0078085577,-0.0060334997,-0.00594577,-0.0014132875,-0.00055378844,-0.0047030915,0.0021443192,0.0038698784,0.009054883,-0.0046397373,0.005161658,0.0072495057,-0.0037541578,-0.007440886
pulm,-0.0033543028,-0.006929175,0.006465843,0.009379022,0.008295809,-0.008604042,0.0050858636,0.0051740278,0.005651832,-0.008327419,-2.8707826e-05,-0.006859963,-0.008899018,0.0025301285,0.009985211,0.006511036,-0.0070838286,0.0022803799,-0.0038884871,0.009948945,-0.008785092,0.009761877,-0.006593308,-0.007055911,0.0016256499,-0.0006798426,-0.008539346,-0.00066083664,-0.00044704776,-0.006279036,0.0058208564,0.0031455695,0.0084477225,0.007366838,-0.0066599427,0.0048316657,0.005731579,0.005762442,0.0052128304,-0.004862226,0.0042824955,0.0012808455,5.942354e-05,-0.0064593568,0.001603781,0.005285642,-0.009216843,0.0086443545,0.002957756,-2.6523712e-05,-0.0033357716,0.00033272215,0.00610562,0.004770297,-0.0059763077,0.007935676,-0.00067251135,-0.008184538,0.00881349,0.0050871917,0.0036388657,0.007967423,-0.007522932,-0.0058925883,-0.0020051,-0.0040198127,-0.0016171739,-0.0005480301,-0.008455982,0.0019536787,0.0025308041,-0.00079611846,0.0049163145,0.0014539122,0.0060287947,-0.0022303055,0.008478166,-0.0015235755,0.00307271,-0.0038026604,0.006124023,0.0031360774,0.00049109216,0.008837405,-0.007837807,0.009711971,0.00080666906,-0.0023268168,-0.004112566,-0.009137645,-0.0021746526,0.0027340378,0.0065695867,0.00911557,-0.008730207,0.00906526,-0.008792923,0.003704573,0.008040703,-0.0025705276
disease,-0.007869629,-0.0083510345,0.0011296174,-0.0007629516,-0.009505699,0.003060886,0.0022835,0.004460763,0.0044427025,0.0032338542,-0.009813898,0.005728813,0.004262974,-0.0077367746,-0.0021125025,0.00034159422,-0.00064172427,-0.00096397585,-0.005525635,2.0194835e-05,0.0044352193,-0.00066102704,0.0007774542,0.0020687215,-0.0039744778,-0.007875487,0.009178784,-0.00980421,-0.0025050077,-0.0012682856,-0.007635023,0.0017584994,0.007954921,-0.0015194791,0.008084156,0.00032190935,-0.005771203,-0.0020006394,-0.00071816734,0.006240382,0.007129114,0.006190551,-0.005997616,-0.006987644,0.0061265705,0.0024875235,0.0053525893,0.0004719718,0.007878557,-0.008888896,0.009899367,-0.008247086,-0.0016939857,0.006303581,-0.00927051,0.004325995,-0.0069917673,-0.0068443217,0.002295552,0.001747704,-0.0027599249,0.007892304,-0.0070093684,0.0004562362,0.008741036,0.0020633033,-0.006869162,0.0035575186,-0.0050619002,0.0006272538,0.002832832,0.0076072416,0.0074038287,-0.0049012084,0.009548447,-0.0054696132,0.0076144002,-0.0079886755,-0.007819225,-0.0011347627,-0.008156421,-0.0034566747,-0.000563363,2.3836963e-05,-0.009966425,-0.006522274,-0.007399312,-0.00040811894,0.005199508,-7.176247e-05,0.009973929,-0.0038797013,0.008054716,0.0060963198,0.0082756085,0.00010754601,-0.00039725716,0.0018855624,-0.00992655,0.009008857
motorcycle,-0.0023856624,0.0075546294,0.0020310362,0.0029237529,-0.0012376856,-0.00991009,0.0014473997,0.002900062,-0.009845222,-0.003907389,-0.0023618038,-0.0050725737,0.0039536473,0.0021139893,0.004326146,-0.006477473,-0.006040832,0.0047212876,0.0067887683,0.0055406466,0.0047963327,-0.007218969,0.008179658,-0.0069728293,-0.0076803463,0.008511401,-0.002457367,-0.009418608,-0.003103728,0.0059621553,-0.002883768,0.004928409,0.00014540243,0.004047107,0.001165385,-0.009283189,-0.0036468243,0.008836522,0.0015132239,-0.005910887,0.0069908034,0.0074743484,0.007252818,3.5771256e-05,-0.009135715,-0.0035160966,0.0051290845,-0.006531875,0.009765984,-0.009788579,-0.008118751,-0.0053366316,0.0060125357,-0.007697999,0.008649363,-0.00988917,0.003497937,0.0033027383,6.606844e-05,0.009530037,0.005128084,0.00031250055,0.0048372555,0.0063972343,0.0029862237,0.0094308825,-0.0013531767,-0.008372008,-0.004521744,-0.0014955184,-0.007294183,-0.0015669446,0.007947826,-0.005029898,0.0051361877,0.004368738,-0.00070530025,0.0010730473,0.005693661,-0.0066133607,0.003902375,0.00891835,-0.00354043,-0.0076310374,-0.009194675,-0.009021534,0.003875261,0.0051140715,0.007048517,-0.0014612048,0.0009646356,0.00308553,-0.009887924,-0.009422627,0.0046183323,-0.008410886,-0.0031568806,-0.0043195887,0.005937491,-0.003459611
ganglin,0.009981122,0.00055589405,-0.0051494455,-0.0036301976,0.0012576497,-0.0053798533,0.007408205,0.009029533,0.0042855,-0.007349693,-0.0059568663,6.024996e-05,-0.0010049634,-0.0055309203,0.007958483,0.006225021,-0.004187662,0.002376261,0.005136349,0.0024088037,0.008589631,-0.0012915209,-0.006530493,-0.0008468878,-0.008318749,0.009853631,-0.008616057,-0.0014988548,-0.0028559202,0.0031565002,0.0049806936,-0.008236595,-0.004398112,0.0004983672,0.0040030223,0.0051176823,-0.0013788461,-0.00062073994,-0.007831409,0.0045451736,-0.0076573445,0.0032844662,-0.0034284536,-0.00778212,0.0068942155,-0.00046978056,-0.009546564,-0.009377377,0.0005899492,-0.008194495,0.0037391386,0.0034746188,0.0033540577,-0.0056099617,0.007980811,-0.0089901555,0.007453698,-0.0006192683,-0.0014768693,0.0039681294,-0.0024880746,-0.0043928158,-0.0024127255,-0.0061971247,-0.0003540649,-0.0053876834,0.004610393,-0.009522025,-0.0043647424,-0.00915086,-0.009646579,-0.0007584449,-0.008091835,-0.0056890887,0.0027692057,-0.0014334972,0.0031004143,0.008271507,-0.00965186,0.0060913446,-0.007942577,0.0065453807,0.007476771,0.00858806,-0.007951869,0.0033394282,-0.007833891,-0.0012358195,-0.005218852,-0.008545701,0.0049363193,0.0044375695,-0.0040705814,-0.00776858,0.0035678141,-0.00394102,-0.008845008,-0.004391829,-0.00215937,0.008752017
basal,-0.0064727133,0.007342086,0.006124556,-0.004915305,-0.0017645812,-0.0025171635,0.0031330055,-0.00044561696,-0.0027681766,-0.009052889,0.006429812,-0.00963267,-0.008652014,0.0013899759,0.0029789323,-1.3447449e-05,0.00037502364,0.0025846134,0.0018016784,0.0075677535,-0.0034390613,-0.0072243693,-0.007897271,0.007931175,0.0019499344,-0.0058033247,0.0063897846,0.008451047,0.007949378,-0.00682341,-0.005128756,-0.0020202375,-0.0066115283,0.004724412,0.005669872,-0.005985003,0.0072137113,-0.0076640383,0.006214822,-0.004650714,0.0019590466,-0.0033009215,0.003397654,0.007724324,-0.0013794365,-0.0049860235,-0.008567836,0.0036356733,0.004220989,0.006691305,-0.0042800093,-0.00974848,0.006833975,-0.0045282384,0.0044128285,0.008063882,-0.003942367,0.0016336315,-0.0036025955,-0.006618373,-0.00568554,-0.00013767608,-0.0075132833,-0.0019963267,-0.002475243,0.006723594,0.0013684859,0.005870962,0.0038074579,-0.0035117278,-0.005094851,0.009671254,0.0070839683,-0.009046337,0.0052553224,0.008204808,0.009186207,-0.008045348,-0.002018708,0.0010902092,0.0029001718,-0.0016168581,-0.0047089676,0.006478007,0.0069435085,-0.00038222654,-0.0058349506,-0.004372557,-0.0051427567,0.0042639147,0.000524261,-0.0023591416,-0.009092223,-0.0015110174,0.0064396923,0.006333006,0.0042409846,-0.0028891126,0.0090686185,0.0005988467
seizure,0.0011347234,0.006174861,-0.006593491,0.0065341983,0.009794316,0.0036727618,0.0034324396,0.004196546,-0.0019464791,-0.008096277,0.0014800942,0.0009046066,-0.006797297,0.0019593919,0.005443902,-0.007177912,0.0025119793,0.0077667725,-0.008621219,0.0035135662,-0.008564608,-0.007937057,0.007091025,-0.007565397,-0.0013685488,-0.007928683,-0.0078653935,-0.007103605,0.00040596127,0.001794883,-0.007906519,-0.008049076,-0.003180132,-0.001824404,-0.0061704637,-0.004226774,0.0036070598,0.0030711652,0.0065946756,0.0042466833,-0.00088664773,0.0027672017,0.009049989,0.001908176,0.0018196488,0.0011240005,-0.009286896,0.005351924,0.005043949,2.553463e-05,0.009212247,-0.0057180882,0.0032491565,-0.007811786,-0.0089405645,0.0020009638,0.004744922,0.0061003957,-0.008687585,0.0043530716,0.002398505,0.0041559553,-0.0006745219,0.005543709,0.007291638,-0.008386932,-0.009932266,0.0070149074,-0.00095197203,-0.009374607,-0.0040858854,0.0011912441,0.008426614,-0.0016904592,-0.0010216295,-0.0073646666,-0.007652612,0.0014624643,-0.00047345756,-0.0077002333,0.0008799255,-0.008988475,-0.002477033,0.0042172647,0.0011170149,0.007830691,0.006585375,-0.0011890733,0.0049564564,0.006129242,0.008731773,0.009078525,0.0049281693,0.0046114624,0.007185029,-0.0015663934,-0.005649698,0.008868068,0.0012105549,-0.0050547267
humeral,-0.00086646486,-0.005226589,0.009120026,0.003397328,0.004284473,0.0064986474,0.008175749,-0.004772488,-0.0063426443,-0.0037271068,-0.003721348,-0.009453699,-0.0006055952,-0.008103393,0.0097823255,-0.0034058616,-0.0063243685,-0.0081086615,-0.0035549107,-0.009558815,0.0007885381,0.0054150834,-0.0028801532,0.0076733073,-0.0018720735,-0.0072668716,-0.0031282196,-0.003138562,-0.0071002324,-0.009684226,-0.0040702606,-0.0015856553,0.0050105453,-0.007618852,-0.004974575,0.001370668,-0.0016709866,0.0035437942,-0.001877569,0.004321644,0.007994372,-0.007921596,0.00376243,0.0059867473,-0.0005669003,0.0067728437,-0.0054221684,-0.0045801657,-0.007850288,0.009469569,-0.009401734,-0.0032554616,-0.0004301587,-0.0048481673,0.009481991,-0.006828049,-0.008025432,0.009246027,-0.008302389,0.009690561,-0.0040985052,0.005664735,-0.00041489242,-0.0039981212,-0.0075001284,-0.0062736683,0.006844764,0.006325723,0.0001572911,0.0064041563,0.0038491543,0.003835005,0.0026784732,-0.009719315,0.009261092,-0.00820118,-0.0030056722,0.0014237236,0.005249439,-0.009210421,0.0016892978,0.0063707023,-0.008759299,0.009558951,-0.00522314,0.009554828,-0.0065205307,0.0065950328,0.009372238,-0.00923046,0.0002961658,-0.007734657,0.008129999,0.009581492,-0.00605167,0.0008365201,-0.0022334813,-0.0077565927,0.00081575714,-0.009906815
alcoholic,0.0026083658,-0.0076997424,0.005689999,0.0075765396,-0.002545588,-0.004029777,-0.00960859,0.004933696,0.002911766,0.008743417,0.0032988922,-0.0029094792,0.003562635,0.008641078,0.009249861,0.007650932,-0.008560554,-0.007574703,0.007260953,-0.0074531324,0.0032463148,0.008037374,-0.0032188168,0.006747356,-0.008162266,0.006499397,0.005579508,0.0033324258,-0.008144906,0.0091660395,0.008243451,-0.0015578319,0.004105827,0.006373445,-0.0017523315,0.0055063725,-0.004028962,-0.0012719753,-0.0012267511,-0.00416979,-0.0006962504,-0.0077091833,0.0036347385,0.009056301,0.0048021995,0.0063799205,-0.004739845,0.0048631122,-0.006690068,-0.004977073,0.009875333,0.0063875443,-0.004974758,-0.006072359,0.0072218147,0.002719265,0.006573017,-0.0067608133,-0.0009769277,-0.0009536254,-0.00021287904,0.0022306386,-0.0067462167,0.004383162,-0.0027327912,0.008360141,-0.0010292396,0.009168877,-0.0008582842,0.0052238386,-0.0075959805,-0.009086384,-0.00034263096,-0.0022628366,0.009977954,0.004531838,-0.0055859205,0.0073784986,0.00058574113,-0.009567313,0.0057126307,-0.0020176007,-0.009426187,0.008724977,0.007243597,0.008554926,0.00038484478,0.007686332,0.0051929257,-0.006949938,0.009296444,-0.0035530746,-0.009745075,0.00857154,-0.005303251,0.008399148,-0.007842134,0.009277658,-0.0059150015,0.0040050335
